repo,childSha,parentSha,childBranch,timestamp,newHitLines,newNonHitLines,newFileHitLines,newFileNonHitLines,deletedLinesTested,deletedLinesNotTested,deletedFileLinesTested,deletedFileLinesNotTested,oldLinesNewlyTested,oldLinesNoLongerTested,modifiedLinesNewlyHit,modifiedLinesStillHit,modifiedLinesNotHit,nStatementsInBoth,nStatementsInEither,totalStatementsHitNow,totalStatementsHitPrev,totalStatementsNow,totalStatementsPrev,insFilesSrc,insFilesTest,modFilesSrc,modFilesTest,delFilesSrc,delFilesTest,newLinesSrc,newLinesTest,delLinesSrc,delLinesTest,insLinesAllFiles,delLinesAllFiles
F5Networks/k8s-bigip-ctlr,b08867031fc2a309fbaeaf03a5fad8ab84c47c7e,909a214f5b5c8f9700bd4daaceb3a24650222f0c,(HEAD detached at b088670),1595932458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,
F5Networks/k8s-bigip-ctlr,909a214f5b5c8f9700bd4daaceb3a24650222f0c,65efd693e735f853d0307574351f626e49318cff,(HEAD detached at 909a214),1595930834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,119,
F5Networks/k8s-bigip-ctlr,65efd693e735f853d0307574351f626e49318cff,6f0ab5a1b5883b9475373e28d77f32e0e0c99561,(HEAD detached at 65efd69),1595929732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
F5Networks/k8s-bigip-ctlr,6f0ab5a1b5883b9475373e28d77f32e0e0c99561,a9a3476c0d3fbfa2b18de9ba6b361cbdf494445a,(HEAD detached at 6f0ab5a),1595928441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7,
F5Networks/k8s-bigip-ctlr,a9a3476c0d3fbfa2b18de9ba6b361cbdf494445a,867d952c7d1a3f26f6244cb525021d364ee46b74,(HEAD detached at a9a3476),1595925997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
F5Networks/k8s-bigip-ctlr,867d952c7d1a3f26f6244cb525021d364ee46b74,552b5ca3640a2c05758b7d973c7ff938872a14f0,(HEAD detached at 867d952),1595918960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,279,
F5Networks/k8s-bigip-ctlr,552b5ca3640a2c05758b7d973c7ff938872a14f0,381148f3882128ac6fca20e576ae80caa103ecfa,(HEAD detached at 552b5ca),1595831459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,47,2,24,1,49,25,
F5Networks/k8s-bigip-ctlr,381148f3882128ac6fca20e576ae80caa103ecfa,51a15d8672caa8f325cc17ecd9cd3d9bc84d1522,(HEAD detached at 381148f),1595494135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,214,6,435,765,567,
F5Networks/k8s-bigip-ctlr,51a15d8672caa8f325cc17ecd9cd3d9bc84d1522,b835accfc4ea3ae7f4509c9e46ec68e31f1020e2,(HEAD detached at 51a15d8),1595430656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,3,0,
F5Networks/k8s-bigip-ctlr,b835accfc4ea3ae7f4509c9e46ec68e31f1020e2,34b5875526d1a64fa48382cc9c2c77fbb402d430,(HEAD detached at b835acc),1595428788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,6,0,9,6,
F5Networks/k8s-bigip-ctlr,34b5875526d1a64fa48382cc9c2c77fbb402d430,ce7067d8e744418587382cd82fc87f11734adb77,(HEAD detached at 34b5875),1595420823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,17,0,20,0,17,20,
F5Networks/k8s-bigip-ctlr,ce7067d8e744418587382cd82fc87f11734adb77,527acf9dcea25152da501479163576f9f98345a3,(HEAD detached at ce7067d),1595419336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33,0,2,0,33,2,
F5Networks/k8s-bigip-ctlr,527acf9dcea25152da501479163576f9f98345a3,c52dc894839c1a6e5fae9538aefb0f2d890785a2,(HEAD detached at 527acf9),1595418534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,2,2,2,3,4,
F5Networks/k8s-bigip-ctlr,c52dc894839c1a6e5fae9538aefb0f2d890785a2,4d8d42ad1e2b24a538510ecaf768e9dfc492353b,(HEAD detached at c52dc89),1594995788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,3,0,8,3,
F5Networks/k8s-bigip-ctlr,4d8d42ad1e2b24a538510ecaf768e9dfc492353b,f02d1dc02e288350585ab648e81c4aee559bd612,(HEAD detached at 4d8d42a),1594988157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,4,0,7,4,
F5Networks/k8s-bigip-ctlr,f02d1dc02e288350585ab648e81c4aee559bd612,35f68d9fb39eec33464d3fcc3c7eaf917c8f7286,(HEAD detached at f02d1dc),1594987350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,41,0,6,0,41,6,
F5Networks/k8s-bigip-ctlr,35f68d9fb39eec33464d3fcc3c7eaf917c8f7286,09695890adf81b72b52acac19361ec6203ed7385,(HEAD detached at 35f68d9),1594986006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33,0,13,0,33,13,
F5Networks/k8s-bigip-ctlr,09695890adf81b72b52acac19361ec6203ed7385,d545eb46ece0f45a81b54e9152a1f72fe958a554,(HEAD detached at 0969589),1594897245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,5,0,7,5,
F5Networks/k8s-bigip-ctlr,d545eb46ece0f45a81b54e9152a1f72fe958a554,464a9df18adca12e3257c194453eb94c456a2f43,(HEAD detached at d545eb4),1594791813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,
F5Networks/k8s-bigip-ctlr,464a9df18adca12e3257c194453eb94c456a2f43,4b0bfb7781ee30f8cece41b56bfa640e7e3e6915,(HEAD detached at 464a9df),1594633832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,254,27,551,28,282,580,
F5Networks/k8s-bigip-ctlr,4b0bfb7781ee30f8cece41b56bfa640e7e3e6915,c002f567774524dadff39bcf8e90bb0f4d95f411,(HEAD detached at 4b0bfb7),1594387638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,46,3,33,1,49,34,
F5Networks/k8s-bigip-ctlr,c002f567774524dadff39bcf8e90bb0f4d95f411,951dae574a3afe1421cef71af5713e1d58727263,(HEAD detached at c002f56),1594377239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,150,0,0,0,150,0,
F5Networks/k8s-bigip-ctlr,951dae574a3afe1421cef71af5713e1d58727263,84f3e5005a91a4317962c97b3dbe2e98367d9c90,(HEAD detached at 951dae5),1594285136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,0,26,0,24,26,
F5Networks/k8s-bigip-ctlr,84f3e5005a91a4317962c97b3dbe2e98367d9c90,389c65c2db7a557fdd2737e1dd9aec5464d0a812,(HEAD detached at 84f3e50),1594284035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,37,0,20,0,37,20,
F5Networks/k8s-bigip-ctlr,389c65c2db7a557fdd2737e1dd9aec5464d0a812,a356c6d86ddf65a2128aeb329b3720586edadb9f,(HEAD detached at 389c65c),1594109105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,31,0,21,0,31,21,
F5Networks/k8s-bigip-ctlr,a356c6d86ddf65a2128aeb329b3720586edadb9f,ba40612f05a64c3009f1f18d8d60e99729ab20d6,(HEAD detached at a356c6d),1593789688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,354,0,354,0,354,354,
F5Networks/k8s-bigip-ctlr,ba40612f05a64c3009f1f18d8d60e99729ab20d6,d2703f71a9806ad59decc015f9fc01a3a782bea1,(HEAD detached at ba40612),1593580102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,470,0,9,0,470,9,
F5Networks/k8s-bigip-ctlr,d2703f71a9806ad59decc015f9fc01a3a782bea1,d93d45c1a9c90a59add5d7f7d9f8109ccc65acec,(HEAD detached at d2703f7),1593514944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,91,0,18,0,119,19,
F5Networks/k8s-bigip-ctlr,d93d45c1a9c90a59add5d7f7d9f8109ccc65acec,105dc1f631e4b7dad71ef58a2a02129f4c377ecf,(HEAD detached at d93d45c),1593502190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,30,189,2,4,219,6,
F5Networks/k8s-bigip-ctlr,105dc1f631e4b7dad71ef58a2a02129f4c377ecf,a1d69334cbd3c5fcfb6b5e0485ef87e1985d7326,(HEAD detached at 105dc1f),1593317668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,91,0,0,0,91,0,
F5Networks/k8s-bigip-ctlr,a1d69334cbd3c5fcfb6b5e0485ef87e1985d7326,ea5532fd146311ab91fe5f9e2a2dd749ff76dd64,(HEAD detached at a1d6933),1593186970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,98,0,45,0,98,45,
F5Networks/k8s-bigip-ctlr,ea5532fd146311ab91fe5f9e2a2dd749ff76dd64,8e3f9a7843eeb27a6921c1daa0c5c5e81147aa63,(HEAD detached at ea5532f),1592988649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,5,0,28060,27087,
F5Networks/k8s-bigip-ctlr,8e3f9a7843eeb27a6921c1daa0c5c5e81147aa63,9720c5e7a8df5d9e338ada4b468c43039c97ee91,(HEAD detached at 8e3f9a7),1592906957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,9,0,21,9,
F5Networks/k8s-bigip-ctlr,9720c5e7a8df5d9e338ada4b468c43039c97ee91,24c472b862f110f3ae4a25eb1eac453381775216,(HEAD detached at 9720c5e),1592905872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,
F5Networks/k8s-bigip-ctlr,24c472b862f110f3ae4a25eb1eac453381775216,64cab6ce321197770d222518653887bd59dd6be8,(HEAD detached at 24c472b),1592192498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,133,0,30,0,133,30,
F5Networks/k8s-bigip-ctlr,64cab6ce321197770d222518653887bd59dd6be8,fdc6c1a5f5a98d00d3b40d5e27133fd78f4cc8f3,(HEAD detached at 64cab6c),1591951041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,43,0,15,0,45,15,
F5Networks/k8s-bigip-ctlr,fdc6c1a5f5a98d00d3b40d5e27133fd78f4cc8f3,ec161e25022adebf1112bbe389448da674bde54f,(HEAD detached at fdc6c1a),1591858272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1,
F5Networks/k8s-bigip-ctlr,ec161e25022adebf1112bbe389448da674bde54f,5719c18eeab3d7c060d545361f7c91a426a81686,(HEAD detached at ec161e2),1591857135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,13,0,0,0,1587,0,25,0,1763,4173,
F5Networks/k8s-bigip-ctlr,5719c18eeab3d7c060d545361f7c91a426a81686,85182a0af772c5dbe87b08d8c735318d7d239625,(HEAD detached at 5719c18),1591097556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,
F5Networks/k8s-bigip-ctlr,85182a0af772c5dbe87b08d8c735318d7d239625,e5b8609d7cd121f82d31ba06071cbca5ab3b3080,(HEAD detached at 85182a0),1591095734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,103,0,81,0,103,81,
F5Networks/k8s-bigip-ctlr,e5b8609d7cd121f82d31ba06071cbca5ab3b3080,95c20b886818d8b84936436defb5bdd75de378eb,(HEAD detached at e5b8609),1591093636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,47,0,83,0,47,83,
F5Networks/k8s-bigip-ctlr,95c20b886818d8b84936436defb5bdd75de378eb,4d3d1c218d2a59dbe9856c0529a3811e34a6fe02,(HEAD detached at 95c20b8),1591092238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,43,12,22,12,55,34,
F5Networks/k8s-bigip-ctlr,4d3d1c218d2a59dbe9856c0529a3811e34a6fe02,07e36cf4204160000e0dde655f1601a8a7ccd080,(HEAD detached at 4d3d1c2),1590862927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,
F5Networks/k8s-bigip-ctlr,628a194bc0ffd95671867cafe1c96de7f140ea94,efcab9e89099eb689d521cd93257fd241e9fee00,(HEAD detached at 628a194),1590484191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
F5Networks/k8s-bigip-ctlr,07e36cf4204160000e0dde655f1601a8a7ccd080,efcab9e89099eb689d521cd93257fd241e9fee00,(HEAD detached at 07e36cf),1590484177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,
F5Networks/k8s-bigip-ctlr,efcab9e89099eb689d521cd93257fd241e9fee00,4335650b9338bd27b30b625de88c2edbad66449e,(HEAD detached at efcab9e),1590079443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,
F5Networks/k8s-bigip-ctlr,4335650b9338bd27b30b625de88c2edbad66449e,357e6854af1d2622a759ac0d7401e628f9627837,(HEAD detached at 4335650),1590078436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,87,
F5Networks/k8s-bigip-ctlr,357e6854af1d2622a759ac0d7401e628f9627837,87a70b5684f2ddb8889bebb135d5bde21e85c5e4,(HEAD detached at 357e685),1590076265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,
F5Networks/k8s-bigip-ctlr,87a70b5684f2ddb8889bebb135d5bde21e85c5e4,f379c148a1b04878a0292770376bd523d40e3e90,(HEAD detached at 87a70b5),1589968626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,16,
F5Networks/k8s-bigip-ctlr,f379c148a1b04878a0292770376bd523d40e3e90,13b4a6d54b56c8bccb21b8ee586dfa90d0c69690,(HEAD detached at f379c14),1589909609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,919,0,
F5Networks/k8s-bigip-ctlr,13b4a6d54b56c8bccb21b8ee586dfa90d0c69690,bc19a1a5f06ad4e5f721d7d79fc58bccef875705,(HEAD detached at 13b4a6d),1589907074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590,0,
F5Networks/k8s-bigip-ctlr,bc19a1a5f06ad4e5f721d7d79fc58bccef875705,3bc3597c60e1f4c5a49cc07d17b285be1fa8d98b,(HEAD detached at bc19a1a),1589812334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,87,
F5Networks/k8s-bigip-ctlr,3bc3597c60e1f4c5a49cc07d17b285be1fa8d98b,736eb6d6b942b0a6564eacbbeb5002bd2563ab87,(HEAD detached at 3bc3597),1589811123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,
F5Networks/k8s-bigip-ctlr,736eb6d6b942b0a6564eacbbeb5002bd2563ab87,5290fb5cce26d6f0afa449e4ba6bb900a52871a3,(HEAD detached at 736eb6d),1589803333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,6,0,9,6,
F5Networks/k8s-bigip-ctlr,5290fb5cce26d6f0afa449e4ba6bb900a52871a3,50e83cb5d5bef79aa3db0963d9a974eb428a8548,(HEAD detached at 5290fb5),1589553213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,
F5Networks/k8s-bigip-ctlr,50e83cb5d5bef79aa3db0963d9a974eb428a8548,c0f96cc96a9cc77f8e6db6c4e13dbd27a817f3dc,(HEAD detached at 50e83cb),1589550470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,19,
F5Networks/k8s-bigip-ctlr,c0f96cc96a9cc77f8e6db6c4e13dbd27a817f3dc,2d3d0d4650b4c4bb96710ab11521128a68889823,(HEAD detached at c0f96cc),1589440654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,20,0,12,0,20,12,
F5Networks/k8s-bigip-ctlr,2d3d0d4650b4c4bb96710ab11521128a68889823,c76e2f03f337abcb201fe6ddf5718700b7d6cb4c,(HEAD detached at 2d3d0d4),1589438301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,
F5Networks/k8s-bigip-ctlr,c76e2f03f337abcb201fe6ddf5718700b7d6cb4c,008461fc7641c2e3af5b2686a631f24c0b44c903,(HEAD detached at c76e2f0),1589436603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,168,
F5Networks/k8s-bigip-ctlr,008461fc7641c2e3af5b2686a631f24c0b44c903,919cbf855f034cff035167bd0f12de080d4e8f04,(HEAD detached at 008461f),1589378022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,0,
F5Networks/k8s-bigip-ctlr,919cbf855f034cff035167bd0f12de080d4e8f04,8fdeb5af24fc101f04bc53a88c0a988371455675,(HEAD detached at 919cbf8),1589287275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,1,0,7,2,
F5Networks/k8s-bigip-ctlr,8fdeb5af24fc101f04bc53a88c0a988371455675,5b46ab7792c61d3a43f283d0186fb92bbc42c434,(HEAD detached at 8fdeb5a),1589286151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,6,0,5,6,
F5Networks/k8s-bigip-ctlr,5b46ab7792c61d3a43f283d0186fb92bbc42c434,733cb014286c5e215cd3283b2ee43fc281b38b94,(HEAD detached at 5b46ab7),1589285164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
F5Networks/k8s-bigip-ctlr,733cb014286c5e215cd3283b2ee43fc281b38b94,9f2493a9eb8630024e19dc8908de5587752a2349,(HEAD detached at 733cb01),1589284333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,10,0,
F5Networks/k8s-bigip-ctlr,9f2493a9eb8630024e19dc8908de5587752a2349,1ef44185625b662ac4652a8317f316df2d22eda8,(HEAD detached at 9f2493a),1589283220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,11,4,
F5Networks/k8s-bigip-ctlr,1ef44185625b662ac4652a8317f316df2d22eda8,3aadc68bc8800e2aa5aaa50c39436ecbfeec389b,(HEAD detached at 1ef4418),1589282033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,4,0,6,5,
F5Networks/k8s-bigip-ctlr,3aadc68bc8800e2aa5aaa50c39436ecbfeec389b,6d13c3b8a651aec5b9a7b45fafd737001de4268b,(HEAD detached at 3aadc68),1589280122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,49,12,21,12,61,33,
F5Networks/k8s-bigip-ctlr,6d13c3b8a651aec5b9a7b45fafd737001de4268b,6e7e63dea10e04181382cfcb84eefbed8d819fc1,(HEAD detached at 6d13c3b),1589274167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,77,0,81,0,77,81,
F5Networks/k8s-bigip-ctlr,6e7e63dea10e04181382cfcb84eefbed8d819fc1,36bcf69fc87f49d91c976ec29f66bf13ffc46fa2,(HEAD detached at 6e7e63d),1588955289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,
F5Networks/k8s-bigip-ctlr,36bcf69fc87f49d91c976ec29f66bf13ffc46fa2,827a93812a9b79408120ee3322281a7bfd461f89,(HEAD detached at 36bcf69),1588712503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,78,0,13,0,78,13,
F5Networks/k8s-bigip-ctlr,827a93812a9b79408120ee3322281a7bfd461f89,3dbc060225a3a578797257dbec8be980385af6fd,(HEAD detached at 827a938),1588688728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,21,0,22,21,
F5Networks/k8s-bigip-ctlr,3dbc060225a3a578797257dbec8be980385af6fd,d344369e783751fc00402c118898450e751bbe37,(HEAD detached at 3dbc060),1588616300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,2,1,15,0,5133,5,2661,1,11437,4540,
F5Networks/k8s-bigip-ctlr,07a2affdef147e74a9b3f615c3cdc29eb4293c89,249487042e36220124eb37db8793f7b4c15441ae,(HEAD detached at 07a2aff),1588613480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,4,440,2,25,444,27,
F5Networks/k8s-bigip-ctlr,fa5aedcef31a40d11386022a786fea9a8a53577a,486f6c7ca3f903690c8aaaa21e9abb11094f580f,(HEAD detached at fa5aedc),1588591072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,163,0,30,0,255,112,
F5Networks/k8s-bigip-ctlr,249487042e36220124eb37db8793f7b4c15441ae,fa5aedcef31a40d11386022a786fea9a8a53577a,(HEAD detached at 2494870),1588608963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,43,0,96,0,43,96,
F5Networks/k8s-bigip-ctlr,486f6c7ca3f903690c8aaaa21e9abb11094f580f,0cf3ff8458b6bc8dbca193382077bde388c32225,(HEAD detached at 486f6c7),1588092012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,2,1,15,0,5053,5,2661,1,11342,4535,
F5Networks/k8s-bigip-ctlr,d344369e783751fc00402c118898450e751bbe37,0cf3ff8458b6bc8dbca193382077bde388c32225,(HEAD detached at d344369),1588022996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,4,440,2,25,444,27,
F5Networks/k8s-bigip-ctlr,0cf3ff8458b6bc8dbca193382077bde388c32225,7c845c534ba59ca27e691b7643d26c82642890ca,(HEAD detached at 0cf3ff8),1587755022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,12,8,7,4,7416,2404,6723,2099,36921,82961,
F5Networks/k8s-bigip-ctlr,9185c045e65aae324fd87db8e2201f8b8762ed93,343c4231f999e16f12dc2a9996f65cf75415f533,(HEAD detached at 9185c04),1585827535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,
F5Networks/k8s-bigip-ctlr,7c845c534ba59ca27e691b7643d26c82642890ca,d03084289f8a9e72fa970e7ee2cb16a59f684f79,(HEAD detached at 7c845c5),1585204940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
F5Networks/k8s-bigip-ctlr,d03084289f8a9e72fa970e7ee2cb16a59f684f79,8344660030ae3e0356ff1a07484736793b4fb1e8,(HEAD detached at d030842),1585204220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,
F5Networks/k8s-bigip-ctlr,8344660030ae3e0356ff1a07484736793b4fb1e8,2acf6ce8275b05e9aaf1bf85e1c113d3011105ac,(HEAD detached at 8344660),1584442420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,
F5Networks/k8s-bigip-ctlr,2acf6ce8275b05e9aaf1bf85e1c113d3011105ac,2b373e3443f4815b77d207f347547b06dd9ee0ce,(HEAD detached at 2acf6ce),1584103493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
F5Networks/k8s-bigip-ctlr,43578d3e7d0641b513e3f8e281eb025388937589,2b373e3443f4815b77d207f347547b06dd9ee0ce,(HEAD detached at 43578d3),1584103385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
F5Networks/k8s-bigip-ctlr,2b373e3443f4815b77d207f347547b06dd9ee0ce,4d7f52312f24e4563625ccde2206643e7d36561a,(HEAD detached at 2b373e3),1584021652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
F5Networks/k8s-bigip-ctlr,4d7f52312f24e4563625ccde2206643e7d36561a,5a5854d6775d41875bec4ce81f14cc1f767a27c8,(HEAD detached at 4d7f523),1584012914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,
F5Networks/k8s-bigip-ctlr,5a5854d6775d41875bec4ce81f14cc1f767a27c8,5251e6a7855104c020e1818399823f9a848419b0,(HEAD detached at 5a5854d),1584012121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,
